Client,Company_Code,Supplier,Supplier_Name,PAN,Country,WTax_Type,WTx,TAN_Exemption,Recipient_Type,Exemption_Number,Exemption_Percentage,Exemption_From,Exemption_To,Exemption_Reason,Exemption_Threshold,Currency
500,1001,I00438,INTERGLOBE HOTELS PVT,AABCI2732H,IN,II,I1,,0001,1AA0524HQI,99,2024-04-30,2025-03-31,AL,5610000,INR
500,1001,INP526MN,PARAMTECH CAD SERVICES PV,AAHCP6576C,IN,JI,J1,,0001,1AA0725LXI,82.5,2025-07-04,2026-03-31,AL,126362552,INR
500,1081,INP526MN,PARAMTECH CAD SERVICES PV,AAHCP6576C,IN,JI,J1,,0001,1NA0826DJW,84,2026-08-06,2027-03-31,AL,36241947,INR
500,1001,INO002,OERLIKON BALZERS COATING I P.,AAACI3916N,IN,CI,C1,,0001,1AB0621WZW,100,2021-06-09,2022-03-31,AL,7830000,INR
500,1081,BAL025,BHARTI AIRTEL LTD,AAACB2894G,IN,JP,J1,,0001,1AB0325RLQ,98,2025-04-01,2026-03-31,AL,10734313,INR
500,1001,L5206,LTC LOGISTICS (P) LTD,AABCL0678F,IN,CI,C1,,0001,1AE0525TJV,62.5,2025-05-22,2026-03-31,AL,20000000,INR
500,1001,LM002,LIVING MEDIA INDIA LTD.,AAACL0087H,IN,CP,C1,,0001,1AC0423ODJ,95,2023-04-18,2024-03-31,AL,24000000,INR
500,1001,LM002,LIVING MEDIA INDIA LTD.,AAACL0087H,IN,CI,C1,,0001,1AC0423ODJ,95,2023-04-18,2024-03-31,AL,24000000,INR
500,1079,LORDSME01,LORDS FREIGHT PRIVATE,AACCL0108M,IN,CI,C1,,0001,1NA0626AVI,25,2026-06-01,2027-03-31,AL,29456153,INR
500,1079,LM004,LIVING MEDIA INDIA LTD.,AAACL0087H,IN,CI,C1,,0001,1AD0326FEZ,50,2026-04-01,2027-03-31,AL,1200000,INR
500,1001,MA0149,ADITYA BIRLA MEMORIAL HOSPITAL,AADCA7613B,IN,JI,J1,,0001,1AF0622DPV,99,2022-06-28,2023-03-31,AL,24390000,INR
500,1001,MA0149,ADITYA BIRLA MEMORIAL HOSPITAL,AADCA7613B,IN,JP,J1,,0001,1AF0622DPV,99,2022-06-28,2023-03-31,AL,24390000,
500,1001,MAS9905PB,MAHINDRA INTEGRATED BUSINESS SOLUTI,AAGCM9780N,IN,JI,J1,,0001,1AC0723WYR,75,2023-07-31,2024-03-31,AL,3376612664,INR
500,1001,MAS9905AS,MAHINDRA INTEGRATED BUSINESS SOLUTI,AAGCM9780N,IN,JI,J1,,0001,1AC0723WYR,75,2023-07-31,2024-03-31,AL,3376612664,INR
500,1001,M01406A755,Maheshwari Logistics Ltd,AAECM8332N,IN,CI,C1,,0001,1NA0926KUM,50,2026-09-03,2027-03-31,AL,23754000,INR
500,1001,L010331,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,CI,C1,,0001,4NA0526ALA4A030,90,2026-05-29,2027-03-31,AL,3087329,INR
500,1001,L010331,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,HI,H1,,0001,4NA0526ALC4A003,90,2026-05-29,2027-03-31,AL,539716,INR
500,1001,L010331,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,LI,L1,,0001,4NA0526ALG4A003,90,2026-05-29,2027-03-31,AL,6273324,INR
500,1001,L010331,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,MI,M1,,0001,4NA0526ALH4A001,98,2026-05-29,2027-03-31,AL,6606594,INR
500,1001,L010951,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,CI,C1,,0001,4NA0526ALA4A030,90,2026-05-29,2027-03-31,AL,3087329,INR
500,1001,L010951,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,HI,H1,,0001,4NA0526ALC4A003,90,2026-05-29,2027-03-31,AL,539716,INR
500,1001,L010951,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,LI,L1,,0001,4NA0526ALG4A003,90,2026-05-29,2027-03-31,AL,6273324,INR
500,1001,L010951,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,MI,M1,,0001,4NA0526ALH4A001,98,2026-05-29,2027-03-31,AL,6606594,INR
500,1081,L01710B,LORDS FREIGHT INDIA PVT LTD,AACCL0108M,IN,CI,C1,,0001,1NA0626AVJ,25,2026-06-01,2027-03-31,AL,260298,INR
500,1001,KTA0184701,GATI-KINTETSU EXPRESS PVT LTD,AADCG2096A,IN,CI,C1,,0001,1AG0525ISM,95,2025-05-29,2026-03-31,AL,100000000,INR
500,1001,LORDS105CH,Lords Freight (India) Private Limit,AACCL0108M,IN,CP,C1,,0001,1AE0522FHM,25,2022-05-18,2023-03-31,AL,291091768,INR
500,1001,LORDS105CH,Lords Freight (India) Private Limit,AACCL0108M,IN,CI,C1,,0001,1AE0522FHM,25,2022-05-18,2023-03-31,AL,291091768,INR
500,1079,LORDS105CH,Lords Freight (India) Private Limit,AACCL0108M,IN,CI,C1,,0001,1NA0626AVI,25,2026-06-01,2027-03-31,AL,29456153,INR
500,1081,LORDS105CH,Lords Freight (India) Private Limit,AACCL0108M,IN,CI,C1,,0001,1NA0626AVJ,25,2026-06-01,2027-03-31,AL,260298,INR
500,1079,M01179B,MAHINDRA LOGISTICS LTD,AAFCM2530H,IN,CI,C1,,0001,1AD0426EMO,60,2026-04-16,2027-03-31,AL,1202274130,INR
500,1081,M01179B,MAHINDRA LOGISTICS LTD,AAFCM2530H,IN,CI,C1,,0001,1AD0426EMP,60,2026-04-16,2027-03-31,AL,3423983036,INR
500,1001,MAS9905TN,MAHINDRA INTEGRATED BUSINESS SOLUTI,AAGCM9780N,IN,JI,J1,,0001,1AC0723WYR,75,2023-07-31,2024-03-31,AL,3376612664,INR
500,1001,LS002,LEPTON SOFTWARE EXPORT AN,AAACL6778R,IN,JI,J1,,0001,1AA0725JNI,55,2025-07-02,2026-03-31,AL,34454861,INR
500,1001,L2112,LEPTON SOFTWARE EXPORT &,AAACL6778R,IN,JI,J1,,0001,1AA0725JNI,55,2025-07-02,2026-03-31,AL,34454861,INR
500,1001,MAXPUB06,MAX PUBLICITY  COMMUNICATION PVT.LT,AAHCM3403H,IN,CP,C1,,0001,1AB0521OAW,75,2021-05-07,2022-03-31,AL,20000000,INR
500,1001,MAXPUB06,MAX PUBLICITY  COMMUNICATION PVT.LT,AAHCM3403H,IN,CI,C1,,0001,1AB0521OAW,75,2021-05-07,2022-03-31,AL,20000000,INR
500,1001,M9037,MEHRAB MOTORS PVT. LTD.,AAECM2799M,IN,CI,C1,,0001,1NA0526JMH,62.5,2026-05-14,2027-03-31,AL,12000000,INR
500,1001,M8100,MEHRAB MOTORS PVT. LTD,AAECM2799M,IN,CI,C1,,0001,1NA0526JMH,62.5,2026-05-14,2027-03-31,AL,12000000,INR
500,1001,CESEFL226,SREI EQUIPMENT FINANCE LIMITED,AAKCS3431L,IN,II,I2,,0001,1AC0621BJU,50,2021-06-09,2022-03-31,AL,10404000,
500,1001,CESEFL226,SREI EQUIPMENT FINANCE LIMITED,AAKCS3431L,IN,HI,H1,,0001,1AC0621BND,80,2021-06-09,2022-03-31,AL,1450000,
500,1001,CESREI001,SREI EQUIPMENT FINANCE LIMITED,AAKCS3431L,IN,HI,H1,,0001,1AA0622BWF,70,2022-06-01,2023-03-31,AL,1450000,INR
500,1001,CLPL0637,BOMBAY INTEGRATED SECURITY (INDIA),AABCB5803G,IN,CI,C1,,0001,1AA0924ZGQ,5,2024-09-24,2025-03-31,AL,8335661,INR
500,1001,BMSPL001,BGPS MANAGEMENT SOLUTIONS,AAHCB5875A,IN,CI,C1,,0001,1AC0725CTZ,65,2025-07-18,2026-03-31,AL,3500000,INR
500,1001,CHMAT105CH,CHECKMATE SERVICES PVT. LTD.,AAACC8465A,IN,CI,C1,,0001,1AE0422OGW,75,2022-04-29,2023-03-31,AL,35765971,INR
500,1001,CLPL0614,APOLLO SUPPLY CHAIN PRIVATE LIMITED,AALCA0748D,IN,CI,C1,,0001,1AB0625RNU,75,2025-06-06,2026-03-31,AL,1300000,INR
500,1001,CSEIPVMH15,CRAYON SOFTWARE EXPERTS INDIA PVT L,AAFCC6808E,IN,JI,J1,,0001,1NA0926MEW,63.5,2026-09-04,2027-03-31,AL,117350000,INR
500,1079,CF0019,Flyjac Logistics Private Ltd,AABCF2133M,IN,CI,C1,,0001,1NF0726FMH,50,2026-07-30,2027-03-31,AL,4027553,INR
500,1081,CF0019,Flyjac Logistics Private Ltd,AABCF2133M,IN,CI,C1,,0001,1NF0726FMJ,50,2026-07-30,2027-03-31,AL,21867716,INR
500,1001,CMA113,AFL DACHSER PRIVATE LIMITED,AACCA7791D,IN,CP,C1,,0001,1AB0526LDF,12.5,2026-05-12,2027-03-31,AL,129544037,INR
500,1001,CMA113,AFL DACHSER PRIVATE LIMITED,AACCA7791D,IN,CI,C1,,0001,1AB0526LDF,12.5,2026-05-12,2027-03-31,AL,129544037,INR
500,1081,CS0085,STRATEGIC LEARNING SOLUTI,AADCS9706K,IN,JI,J1,,0001,1AD0426CLG,84,2026-04-15,2027-03-31,AL,17000000,INR
500,1001,CS0085,STRATEGIC LEARNING SOLUTI,AADCS9706K,IN,JI,J1,,0001,1AD0426CLH,84,2026-04-15,2027-03-31,AL,70000000,INR
500,1081,CLPL0563,NETCORE CLOUD PRIVATE LIMITED,AAACR2730D,IN,CI,C1,,0001,4NA0726AGE4A194,12.5,2026-07-15,2027-03-31,AL,100000,INR
500,1001,CHSHP105CH,CHETTINAD SUPER SPECIALITY HOSPITAL,AAATR3208F,IN,JI,J3,,0001,1AI0524TON,100,2024-05-28,2025-03-31,AL,1500000,INR
500,1001,FLYJT105CH,FLYJAC LOGISTICS PRIVATE LIMITED,AABCF2133M,IN,CI,C1,,0001,1AD0625EMD,5,2025-06-17,2026-03-31,AL,128789198,INR
500,1079,FLYJT105CH,FLYJAC LOGISTICS PRIVATE LIMITED,AABCF2133M,IN,CI,C1,,0001,1NF0726FMH,50,2026-07-30,2027-03-31,AL,4027553,INR
500,1081,FLYJT105CH,FLYJAC LOGISTICS PRIVATE LIMITED,AABCF2133M,IN,CI,C1,,0001,1NF0726FMJ,50,2026-07-30,2027-03-31,AL,21867716,INR
500,1001,FSP2102,PRICEWATERHOUSE COOPERS PVT LTD,AABCP9181H,IN,JI,J1,,0001,1AE0623ROO,90,2023-06-16,2024-03-31,AL,400000,INR
500,1001,FP0066,PEREGRINE GUARDING PVT. LTD.,AADCP2498P,IN,CI,C1,,0001,1AE0524DUH,85,2024-05-11,2025-03-31,AL,2979972,INR
500,1001,FSA2118I,APOLLO HEALTH AND LIFESTYLE,AADCA0733E,IN,JI,J1,,0001,1AG0523IOD,99,2023-05-19,2024-03-31,AL,10279707,INR
500,1001,FLIPL01,FREIGHT LINES INDIA PVT L,AAACF0535E,IN,CI,C1,,0001,1AB0521HKA,62.5,2021-05-06,2022-03-31,AL,47500000,INR
500,1001,FLIPL01,FREIGHT LINES INDIA PVT L,AAACF0535E,IN,CI,C1,,0009,1AB0521HKB,62.5,2021-05-06,2022-03-31,AL,7500000,INR
500,1001,G335,GLOBAL HOSPITAL & RESEARCH,AAATG0051H,IN,JI,J3,,0001,1AB0823CTM,100,2023-08-16,2024-03-31,AL,500000,INR
500,1001,G02380B,GATI KINTETSU EXPRESS PRIVATE LIMIT,AADCG2096A,IN,CI,C1,,0001,1AG0525ISM,95,2025-05-29,2026-03-31,AL,100000000,INR
500,1081,G02380B,GATI KINTETSU EXPRESS PRIVATE LIMIT,AADCG2096A,IN,CI,C1,,0001,1AG0525IUZ,95,2025-05-29,2026-03-31,AL,28600000,INR
500,1001,G0189,GI STAFFING,AADCG3694A,IN,CI,C1,,0001,1AB0425AHZ,87.5,2025-04-03,2026-03-31,AL,25063200,INR
500,1001,FLIPL02,FREIGHT LINES INDIA PVT L,AAACF0535E,IN,CI,C1,,0001,1AB0521HKA,62.5,2021-05-06,2022-03-31,AL,47500000,INR
500,1001,G6599,GI STAFFING SERVICES PVT,AADCG3694A,IN,CI,C1,,0001,1AB0326EZL,85,2026-04-01,2027-03-31,AL,7080000,INR
500,1001,G1ZN1495,BHARTI AIRTEL LIMITED,AAACB2894G,IN,CP,C1,,0001,1AC0325HPR,90,2025-04-01,2026-03-31,AL,681819,INR
500,1001,G1ZN1495,BHARTI AIRTEL LIMITED,AAACB2894G,IN,CI,C1,,0001,1AC0325HPR,90,2025-04-01,2026-03-31,AL,681819,INR
500,1001,FN0116,NASIK ENGINERRING CLUSTER,AACCN6264C,IN,JI,J1,,0001,1AC0624XOK,100,2024-06-12,2025-03-31,AL,150000,INR
500,1001,FS003,FREIGHT SYSTEMS (INDIA) PVT. LTD.,AAACF0677K,IN,CI,C1,,0001,1AD0526MBZ,50,2026-05-21,2027-03-31,AL,4100000,INR
500,1081,FS003,FREIGHT SYSTEMS (INDIA) PVT. LTD.,AAACF0677K,IN,CI,C1,,0001,1AD0526MCS,50,2026-05-21,2026-09-30,AL,800000,INR
500,1001,KD001,KOKILABEN DHIRUBHAI AMBANI HOSPITAL,AAATM4557G,IN,JI,J3,,0001,1AA0923DBA,100,2023-09-04,2024-03-31,AL,7192450,INR
500,1001,KDS400092,KNOC DOOR SERVICES PVT. LTD.,AAGCK2017C,IN,JI,J1,,0001,1AA0422VMU,95,2022-04-12,2023-03-31,AL,49000000,INR
500,1001,M165,MCKINSEY AND COMPANY  INC,AAACM8361R,IN,JI,J1,,0001,1AB0725LFF,62.7,2025-07-16,2026-03-31,AL,773545159,INR
500,1001,L0074,LEAP INDIA PVT. LTD.,AACCL5087B,IN,CI,C1,,0001,1AE0425SOG,80,2025-04-17,2026-03-31,AL,13342493,INR
500,1001,L0074,LEAP INDIA PVT. LTD.,AACCL5087B,IN,II,I2,,0001,1AE0425SYQ,80,2025-04-17,2026-03-31,AL,1354160,INR
500,1001,MAS1051,Mahindra First Choice Wheels Limite,AACCM0794N,IN,HI,H1,,0001,1AB0523XYA,90,2023-05-11,2024-03-31,AL,2224771,INR
500,1081,MAS1051,Mahindra First Choice Wheels Limite,AACCM0794N,IN,JI,J5,,0001,4AG0426FWU4A063,50,2026-04-29,2027-03-31,AL,4000000,INR
500,1079,MAS1022A,MAHINDRA LOGISTICS  LTD.,AAFCM2530H,IN,CI,C1,,0001,1AD0426EMO,60,2026-04-16,2027-03-31,AL,1202274130,INR
500,1081,MAS1022A,MAHINDRA LOGISTICS  LTD.,AAFCM2530H,IN,CI,C1,,0001,1AD0426EMP,60,2026-04-16,2027-03-31,AL,3423983036,INR
500,1001,MAS9905,Mahindra Integrated,AAGCM9780N,IN,JI,J1,,0001,1AD0725FHI,70,2025-07-31,2026-03-31,AL,1222281345,INR
500,1001,MAS9905,Mahindra Integrated,AAGCM9780N,IN,JP,J1,,0001,1AD0725FHI,70,2025-07-31,2026-03-31,AL,1222281345,INR
500,1079,MAS9905,Mahindra Integrated,AAGCM9780N,IN,JI,J1,,0001,1AD0725FHX,70,2025-07-31,2026-03-31,AL,2789382109,INR
500,1079,MA3494,MAHINDRA LOGISTICS LTD,AAFCM2530H,IN,CI,C1,,0001,1AD0426EMO,60,2026-04-16,2027-03-31,AL,1202274130,INR
500,1081,MA3494,MAHINDRA LOGISTICS LTD,AAFCM2530H,IN,CI,C1,,0001,1AD0426EMP,60,2026-04-16,2027-03-31,AL,3423983036,INR
500,1001,MAXPUB27,MAX PUBLICITY & COMMUNICATION PVT.L,AAHCM3403H,IN,CP,C1,,0001,1AB0521OAW,75,2021-05-07,2022-03-31,AL,20000000,INR
500,1001,MAXPUB27,MAX PUBLICITY & COMMUNICATION PVT.L,AAHCM3403H,IN,CI,C1,,0001,1AB0521OAW,75,2021-05-07,2022-03-31,AL,20000000,INR
500,1079,MAS1022,MAHINDRA LOGISTICS LTD,AAFCM2530H,IN,CI,C1,,0001,1AD0426EMO,60,2026-04-16,2027-03-31,AL,1202274130,INR
500,1081,MAS1022,MAHINDRA LOGISTICS LTD,AAFCM2530H,IN,CI,C1,,0001,1AD0426EMP,60,2026-04-16,2027-03-31,AL,3423983036,INR
500,1001,LORDS01,LORDS FREIGHT INDIA PRIVATE,AACCL0108M,IN,CI,C1,,0001,1AE0522FHM,25,2022-05-18,2023-03-31,AL,291091768,INR
500,1001,LORDS01,LORDS FREIGHT INDIA PRIVATE,AACCL0108M,IN,CP,C1,,0001,1AE0522FHM,25,2022-05-18,2023-03-31,AL,291091768,INR
500,1001,LORDS01,LORDS FREIGHT INDIA PRIVATE,AACCL0108M,IN,CP,C1,,0009,1AE0522FNP,25,2022-06-01,2023-03-31,AL,2352653,INR
500,1001,LORDS01,LORDS FREIGHT INDIA PRIVATE,AACCL0108M,IN,CI,C1,,0009,1AE0522FNP,25,2022-06-01,2023-03-31,AL,2352653,INR
500,1079,LORDS01,LORDS FREIGHT INDIA PRIVATE,AACCL0108M,IN,CI,C1,,0001,1NA0626AVI,25,2026-06-01,2027-03-31,AL,29456153,INR
500,1081,LORDS01,LORDS FREIGHT INDIA PRIVATE,AACCL0108M,IN,CI,C1,,0001,1NA0626AVJ,25,2026-06-01,2027-03-31,AL,260298,INR
500,1001,MAS1154,MLL EXPRESS SERVICES PRIVATE LIMITE,AACCV3947L,IN,CI,C1,,0001,1AA0525XIP,87.5,2025-05-05,2026-03-31,AL,1300000000,INR
500,1001,KRIOSINFO1,KRIOS INFO SOLUTIONS PVT.,AAFCT7273G,IN,JI,J1,,0001,1NC0726CFF,75,2026-07-14,2027-03-31,AL,180000000,INR
500,1001,M014061755,MAHESHWARI LOGISTICS LIMITED,AAECM8332N,IN,CI,C1,,0001,1NA0926KUM,50,2026-09-03,2027-03-31,AL,23754000,INR
500,1001,MLDL000644,BIRLA INSTITUTE OF TECHNOLOGY,AAATB2599R,IN,JI,J3,,0001,1AF0624FCH,100,2024-06-27,2025-03-31,AL,4885000,INR
500,1001,MKTGG00378,GI STAFFING SERVICES PVT LTD,AADCG3694A,IN,CI,C1,,0001,1AB0425AHZ,87.5,2025-04-03,2026-03-31,AL,25063200,INR
500,1001,MP022,PEOPLESTRONG HR,AADCP8140Q,IN,JI,J1,,0001,1AB0424EIV,95.5,2024-04-10,2025-03-31,AL,39834400,INR
500,1001,MKCIL001,McKinsey & Company India LLP,AAXFM1434F,IN,JI,J1,,0001,1NC0726MCH,62.7,2026-07-17,2027-03-31,AL,1708633372,INR
500,1001,MKCIL001,McKinsey & Company India LLP,AAXFM1434F,IN,JP,J1,,0001,1NC0726MCH,62.7,2026-07-17,2027-03-31,AL,1708633372,INR
500,1001,MLDL001731,NETWORK 18 MEDIA &,AABCS2472G,IN,CI,C1,,0001,1AE0422TOE,97.5,2022-04-29,2023-03-31,AL,4568182,INR
500,1001,MLDL003440,INTERGLOBE HOTELS PVT LTD,AABCI2732H,IN,CI,C1,,0001,1AA0524HJE,95,2024-04-30,2025-03-31,AL,2960000,INR
500,1001,MLDL003440,INTERGLOBE HOTELS PVT LTD,AABCI2732H,IN,II,I1,,0001,1AA0524HQI,99,2024-04-30,2025-03-31,AL,5610000,INR
500,1001,MLDL000448,THE TATA POWER CO,AAACT0054A,IN,LI,L1,,0001,1NA0626NIV,50,2026-06-09,2027-03-31,AL,358350000,INR
500,1001,MKTGS01367,SHOBIZ EXPERIENTIAL COMMU,AABCS4372D,IN,JI,J5,,0001,1AB0822BGE,75,2022-08-12,2023-03-31,AL,7500000,
500,1001,MKTGG343,GENIUS CONSULTANTS,AABCG1661M,IN,CI,C1,,0001,1AB0325AXM,75,2025-04-01,2026-03-31,AL,60000000,INR
500,1001,MHAEP93,ENPARADIGM PERFORMANCE SO,AADCE9266A,IN,JI,J1,,0001,1AK0523APX,75,2023-05-29,2024-03-31,AL,2000000,INR
500,1001,MP0009,P D HINDUJA NATIONAL HOSPITAL,AAATN0093Q,IN,JI,J3,,0001,1AD0522DSJ,100,2022-05-13,2023-03-31,AL,15230768,INR
500,1001,MLDL000616,Velocis Systems Pvt. Ltd.,AABCS0858G,IN,JI,J5,,0001,1AF0524TKU,25,2024-05-17,2025-03-31,AL,1000000,INR
500,1001,MLDL006084,SHL (INDIA) PVT.,AADCS2982D,IN,JI,J1,,0001,1AE0425AUB,60,2025-04-15,2026-03-31,AL,6505488,INR
500,1001,MHA1820,ADECCO INDIA PVT LTD,AABCG3636Q,IN,JI,J1,,0001,1AC0521WVD,80,2021-05-15,2022-03-31,AL,17700000,INR
500,1001,MLDL007474,Jio Haptik Technologies Limited,AAGCR2800L,IN,JI,J1,,0001,1AE0425KZR,95,2025-04-16,2026-03-31,AL,3100000,INR
500,1001,MMT019,MERU MOBILITY TECH PRIVATE LIMITED,AACCV3807B,IN,CI,C1,,0001,1AA1022MZA,50,2022-10-13,2023-03-31,AL,35235875,INR
500,1001,MHWHL11,WOCKHARDT HOSPITALS LIMITED,AAACW3342G,IN,JI,J3,,0009,1AD0721Q85WA,70,2021-07-30,2022-03-31,AL,3665494,INR
500,1001,MHWHL11,WOCKHARDT HOSPITALS LIMITED,AAACW3342G,IN,JI,J1,,0001,1AD0722PEJ,80,2022-07-29,2023-03-31,AL,27170155,INR
500,1001,MHTEL51,TEAMLEASE EDUCATION FOUNDATION,AADCT8958N,IN,CI,C1,,0001,1AE0625OEU,75,2025-06-24,2026-03-31,AL,31377000,INR
500,1001,MLDL2712,JONES LANG LASALLE PROPERTY CONSULT,AAACL2089B,IN,JI,J1,,0001,1AJ0523FSI,65,2023-05-24,2024-03-31,AL,55882796,INR
500,1001,MHCCSPT36,COREINTEGRA CONSULTING SERVICES PRI,AADCC6736H,IN,JI,J1,,0001,1AB0425EVV,95,2025-04-03,2026-03-31,AL,12060000,INR
500,1001,MN0070,NASHIK ENGINEERING CLUSTE,AACCN6264C,IN,JI,J1,,0001,1AC0624XOK,100,2024-06-12,2025-03-31,AL,150000,INR
500,1001,H00441,HEURISTIX DIGITAL TECHNOL,AADCH7341B,IN,JI,J1,,0001,1AB0924FKX,100,2024-09-27,2025-03-31,AL,4151230,INR
500,1001,HN2921,SIR H N RELIANCE FOUNDATION HOSPITA,AANTS2921H,IN,JI,J3,,0001,1AF0423NDI,100,2023-04-27,2024-03-31,AL,2500000,INR
500,1001,HB008,DR BALABHAI NANAVATI,AAATD0094K,IN,JI,J3,,0001,1AC0325SIX,100,2025-04-01,2026-03-31,AL,7000000,INR
500,1081,H00161,HAYMARKET SAC PUBLISHING INDIA,AADCS9617D,IN,CI,C1,,0001,1AD0426XBP,75,2026-04-20,2027-03-31,AL,100000,INR
500,1001,HB014,Global Hospital & Research Center,AAATG0051H,IN,JI,J3,,0001,1AB0823CTM,100,2023-08-16,2024-03-31,AL,500000,INR
500,1001,H00218,HANSA RESEARCH GROUP PVT. LTD.,AAACH9516M,IN,JI,J1,,0001,1AD0526NXJ,60,2026-05-22,2027-03-31,AL,7000000,INR
500,1001,H00218,HANSA RESEARCH GROUP PVT. LTD.,AAACH9516M,IN,JP,J1,,0001,1AD0526NXJ,60,2026-05-22,2027-03-31,AL,7000000,INR
500,1001,H0016H,HATHWAY CABLE & DATACOM LTD.,AAACC6814B,IN,CI,C1,,0001,1AG0623XMV,67.5,2023-06-21,2024-03-31,AL,225000,INR
500,1001,H00252,HANSA CUSTOMER EQUITY PVT,AADCC3122F,IN,CI,C1,,0001,1AG0425FJP,2.5,2025-04-23,2026-03-31,AL,2000000,INR
500,1001,H00252,HANSA CUSTOMER EQUITY PVT,AADCC3122F,IN,JI,J1,,0001,1AG0425FJN,80.5,2025-04-24,2026-03-31,AL,394710000,INR
500,1079,H00252,HANSA CUSTOMER EQUITY PVT,AADCC3122F,IN,JI,J1,,0001,1AA0726HLS,76.5,2026-07-07,2027-03-31,AL,63960000,INR
500,1081,H00252,HANSA CUSTOMER EQUITY PVT,AADCC3122F,IN,JI,J1,,0001,1AA0726HLT,76.5,2026-07-07,2027-03-31,AL,50000000,INR
500,1081,H00252,HANSA CUSTOMER EQUITY PVT,AADCC3122F,IN,JP,J1,,0001,1AA0726HLT,76.5,2026-07-07,2027-03-31,AL,50000000,
500,1001,H142,HANSA CUSTOMER EQUITY PRI,AADCC3122F,IN,JI,J1,,0001,1AE0624FQV,60,2024-06-21,2025-03-31,AL,397296000,INR
500,1001,GPA0052,APEX HCG ONCOLOGY HOSPITALS LLP,AAXFA7465Q,IN,JI,J3,,0001,1AF0524HJR,90,2024-05-16,2025-03-31,AL,9330,INR
500,1001,GPH0009,HATHWAY DIGITAL PRIVATE LIMITED,AACCV5591N,IN,CI,C1,,0001,1AE0423NDK,87.5,2023-04-25,2024-03-31,AL,40693,INR
500,1001,HH003,HIRANANDANI HEALTHCARE PVT LTD,AABCH5894D,IN,JI,J1,,0001,1AE0624ZIC,70,2024-06-26,2025-03-31,AL,300000,INR
500,1001,HJ003,M/s Jupiter Lifeline Hospitals Ltd,AABCJ1982E,IN,JI,J1,,0001,1AA1023JRN,35,2023-10-11,2024-03-31,AL,2239804,INR
500,1001,GPSAP1118,G S P POWER SYSTEMS PRIVATE LIMITED,AACCG0581H,IN,CI,C1,,0009,1AA0822UVI,55,2022-08-18,2023-03-31,AL,5000000,INR
500,1001,X0143B,XITADEL CAE TECHNOLOGIES INDIA PVT,AAACX1274C,IN,JI,J1,,0001,1AE0525EIF,70,2025-05-20,2026-03-31,AL,4402000,INR
500,1001,WBA0319201,JONES LANG LASALLE PROPERTY CONSULT,AAACL2089B,IN,JI,J1,,0001,1AJ0523FSI,65,2023-05-24,2024-03-31,AL,55882796,INR
500,1001,W00049,WYSETEK SYSTEMS TECHNOLOGISTS,AAACW0891L,IN,JI,J1,,0001,1AH0425IUZ,67.5,2025-04-29,2026-03-31,AL,3508148,INR
500,1001,WKHS07,WOCKHARDT HOSPITALS LIMITED,AAACW3342G,IN,JI,J1,,0001,1AC0725QWG,87.5,2025-07-24,2026-03-31,AL,3234491,INR
500,1001,WAGONS27,WAGONS LEARNING PRIVATE L,AABCW4538P,IN,JI,J1,,0001,1AA0525MLU,62,2025-05-02,2026-03-31,AL,500000,INR
500,1001,CA1080,The Automotive Research Association,AAATT1989P,IN,JI,J3,,0001,1AD0526CUH,100,2026-05-19,2027-03-31,AL,350000000,INR
500,1001,CA1080,The Automotive Research Association,AAATT1989P,IN,JP,J3,,0001,1AD0526CUH,100,2026-05-19,2027-03-31,AL,350000000,INR
500,1081,CA1080,The Automotive Research Association,AAATT1989P,IN,JI,J3,,0001,1AD0526CVA,100,2026-05-19,2027-03-31,AL,110000000,INR
500,1079,CLPL0079,PAYU PAYMENTS PRIVATE LIMITED,AAJCS9091D,IN,JI,J1,,0001,1AA0526XJK,98.9,2026-05-08,2027-03-31,AL,2000000,
500,1079,BJ011311,Jubilant Motorworks Pvt Ltd,AACCJ1534B,IN,CI,C1,,0001,1NE0726VFO,75,2026-07-28,2027-03-31,AL,2995974,INR
500,1001,CDKD001,CENTRE FOR DIGESTIVE AND,AACCC5117H,IN,JI,J1,,0001,1AC0725KZO,90,2025-07-23,2026-03-31,AL,2000000,INR
500,1001,CHHR139,HYATT REGENCY CHENNAI,AADCR5418B,IN,CI,C1,,0001,1AC0323MUQ,100,2023-04-01,2024-03-31,AL,1100000,INR
500,1079,BJ011261,Jubilant MotorWorks Private Limited,AACCJ1534B,IN,CI,C1,,0001,1NE0726VFO,75,2026-07-28,2027-03-31,AL,2995974,INR
500,1001,CS296,SIFY TECHNOLOGIES LTD,AAACS9032R,IN,JI,J1,,0001,1AD0625HQY,90,2025-06-17,2026-03-31,AL,3189842,INR
500,1001,C5382,CARDINAL GRACIAS MEMORIAL HOSPITAL,AAAAC0484B,IN,JI,J1,,0009,1AA0619TNE,100,2019-09-10,2020-03-31,AN,600000,INR
